Order Date,Sales,Quantity,Discount,Profit,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Consumer,Segment_Corporate,Segment_Home Office,Region_Central,Region_East,Region_South,Region_West,Category_Furniture,Category_Office Supplies,Category_Technology,Sub-Category_Accessories,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables,Discount_Bin
5/31/2015,80.88,0.38461538461538464,0.0,0.8454228090741155,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Low
5/28/2015,6.63,0.15384615384615385,0.0,0.8318948341230926,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
3/1/2014,457.568,0.07692307692307693,0.25,0.8668324869691272,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Medium
11/20/2016,14.62,0.07692307692307693,0.0,0.8354678249758338,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Low
5/11/2016,5.98,0.0,0.0,0.832528315212427,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
12/28/2015,54.384,0.07692307692307693,0.25,0.8315921217144364,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
11/16/2016,28.4,0.3076923076923077,0.0,0.8400219415516833,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Low
11/7/2016,27.68,0.07692307692307693,0.25,0.8374483587045708,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
9/8/2014,9.936,0.15384615384615385,0.25,0.8325574262315173,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
9/8/2014,275.928,0.15384615384615385,0.25,0.7894062470137473,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Medium
9/8/2014,32.064,0.38461538461538464,0.25,0.8354271820554614,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
9/8/2014,177.98,0.3076923076923077,1.0,0.5115054974471955,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,High
9/8/2014,143.976,0.15384615384615385,0.25,0.8369635266354222,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Medium
8/5/2014,20.94,0.15384615384615385,0.0,0.8375565054373265,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
8/5/2014,110.96,0.07692307692307693,0.0,0.8680872140818015,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
8/5/2014,340.144,0.4615384615384616,0.25,0.8455846775908928,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Medium
9/14/2014,52.448,0.07692307692307693,1.0,0.7384371418913962,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,High
9/14/2014,20.16,0.23076923076923078,0.25,0.835243234166717,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Medium
4/21/2017,97.264,0.23076923076923078,1.0,0.659654567522411,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,High
11/21/2015,396.802,0.4615384615384616,0.375,0.8226641799949779,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Medium
11/21/2015,15.88,0.3076923076923077,0.25,0.8279841132590213,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Medium
12/15/2015,3.28,0.0,0.0,0.8316278424818225,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
12/5/2014,24.816,0.07692307692307693,0.25,0.831944829134139,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Medium
12/5/2014,408.744,0.4615384615384616,0.25,0.8845262909418532,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
11/19/2014,149.95,0.3076923076923077,0.0,0.8601591725832702,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Low
11/19/2014,29.0,0.07692307692307693,0.0,0.8357340431359205,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
11/28/2016,7.16,0.07692307692307693,0.0,0.8330527354548796,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
8/26/2014,176.8,0.5384615384615385,0.0,0.8467976367196549,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
7/16/2016,37.224,0.15384615384615385,0.25,0.8332535592967198,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Medium
7/16/2016,20.016,0.15384615384615385,0.25,0.8350343942471562,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Medium
10/12/2015,71.76,0.38461538461538464,0.0,0.8447646469033785,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Low
10/12/2015,51.84,0.5384615384615385,0.0,0.8481330871413041,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
10/12/2015,19.9,0.3076923076923077,0.0,0.8352537816374019,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
10/31/2015,14.28,0.4615384615384616,0.0,0.8353554592548043,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Low
3/21/2014,7.408,0.07692307692307693,0.25,0.831482568652256,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
3/21/2014,6.048,0.15384615384615385,0.25,0.8317524432688467,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
11/6/2017,46.26,0.15384615384615385,0.0,0.8390934828655283,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Low
7/6/2017,2.946,0.07692307692307693,0.875,0.8290479311522991,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
7/6/2017,16.056,0.15384615384615385,0.25,0.8347287285467082,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Medium
6/24/2017,21.744,0.15384615384615385,0.25,0.8354141031918122,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Medium
8/3/2014,218.75,0.07692307692307693,0.625,0.7168113111638156,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,High
8/3/2014,2.6,0.0,0.25,0.8308417746499135,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
12/17/2017,66.284,0.07692307692307693,1.0,0.704792960533685,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,High
6/3/2017,35.168,0.4615384615384616,0.25,0.8374365455374038,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Medium
12/9/2017,444.768,0.23076923076923078,0.25,0.8619106152487314,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Medium
12/1/2017,83.92,0.23076923076923078,0.0,0.8347667697576451,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Low
